,Date,High,Low,Open,Close,Volume,Adj Close,gainORloss
0,2010-04-07,44.20000076293945,43.47999954223633,44.11999893188477,43.72999954223633,275800,43.72999954223633,0.0
1,2010-04-08,44.15999984741211,43.43000030517578,43.45000076293945,43.88000106811523,200900,43.88000106811523,1.9965815514533365
2,2010-04-09,44.06999969482422,43.54999923706055,43.88000106811523,44.02999877929688,419600,44.02999877929688,1.9965932837760563
3,2010-04-12,44.2400016784668,43.7400016784668,44.13999938964844,44.150001525878906,364900,44.150001525878906,1.9972819310886842
4,2010-04-13,44.040000915527344,43.400001525878906,43.9900016784668,43.959999084472656,457400,43.959999084472656,2.004322166637018
5,2010-04-14,44.040000915527344,43.25,44.040000915527344,43.52000045776367,527700,43.52000045776367,2.0101102624559024
6,2010-04-15,44.11000061035156,43.13999938964844,43.34000015258789,43.81999969482422,440300,43.81999969482422,1.9931538284082648
7,2010-04-16,43.9900016784668,43.38000106811523,43.56999969482422,43.560001373291016,372700,43.560001373291016,2.005968739975583
8,2010-04-19,43.9900016784668,43.13999938964844,43.34000015258789,43.77000045776367,490400,43.77000045776367,1.995202214250025
9,2010-04-20,44.68000030517578,43.7599983215332,43.9900016784668,44.68000030517578,247200,44.68000030517578,1.9796329489436755
10,2010-04-21,44.86999893188477,44.38000106811523,44.81999969482422,44.650001525878906,420400,44.650001525878906,2.0006718651348643
11,2010-04-22,45.41999816894531,43.7599983215332,44.25,45.38999938964844,387000,45.38999938964844,1.9836968963710033
12,2010-04-23,45.7599983215332,45.11999893188477,45.52000045776367,45.66999816894531,305700,45.66999816894531,1.9938690871354738
13,2010-04-26,45.7400016784668,45.27999877929688,45.5099983215332,45.540000915527344,196500,45.540000915527344,2.002854572920609
14,2010-04-27,45.459999084472656,44.72000122070313,45.29999923706055,44.95000076293945,469300,44.95000076293945,2.013125698388738
15,2010-04-28,45.5,44.56999969482422,45.06000137329102,44.93000030517578,536200,44.93000030517578,2.0004451470649416
16,2010-04-29,46.34000015258789,44.97000122070313,45.09000015258789,46.040000915527344,513500,46.040000915527344,1.9758905171963799
17,2010-04-30,46.47999954223633,44.93000030517578,46.0,44.959999084472656,412700,44.959999084472656,2.0240213935286238
18,2010-05-03,45.43000030517578,44.79999923706055,45.02000045776367,45.41999816894531,232400,45.41999816894531,1.9898723226988775
19,2010-05-04,45.0099983215332,43.93000030517578,44.81999969482422,44.34000015258789,253600,44.34000015258789,2.024357194691944
20,2010-05-05,44.75,43.66999816894531,43.97999954223633,43.810001373291016,494500,43.810001373291016,2.0120976663474837
21,2010-05-06,46.599998474121094,42.27000045776367,44.900001525878906,44.40999984741211,1127800,44.40999984741211,1.9864895636977566
22,2010-05-07,44.15999984741211,42.290000915527344,44.0,42.86000061035156,870400,42.86000061035156,2.036164237400552
23,2010-05-10,45.0,43.72000122070313,43.93000030517578,44.97999954223633,851700,44.97999954223633,1.9528679645740308
24,2010-05-11,45.56999969482422,44.47000122070313,44.5,45.02999877929688,573800,45.02999877929688,1.9988896460489458
25,2010-05-12,46.349998474121094,44.83000183105469,45.2599983215332,46.2599983215332,493100,46.2599983215332,1.9734111632757283
26,2010-05-13,46.88000106811523,45.68999862670898,45.97999954223633,45.95000076293945,497800,45.95000076293945,2.006746410303518
27,2010-05-14,46.1500015258789,44.59000015258789,45.599998474121094,44.790000915527344,473900,44.790000915527344,2.0258986341527394
28,2010-05-17,45.4900016784668,44.22999954223633,45.04999923706055,45.38999938964844,424400,45.38999938964844,1.986781262784993
29,2010-05-18,45.95000076293945,44.16999816894531,45.86000061035156,44.400001525878906,386200,44.400001525878906,2.022297248417717
30,2010-05-19,44.52999877929688,43.54999923706055,44.13000106811523,44.15999984741211,316000,44.15999984741211,2.005434820636234
31,2010-05-20,43.88999938964844,42.43999862670898,43.38999938964844,42.56999969482422,514900,42.56999969482422,2.037350250504728
32,2010-05-21,43.61000061035156,41.7400016784668,42.20000076293945,43.52000045776367,895100,43.52000045776367,1.9781709385811834
33,2010-05-24,43.790000915527344,42.84000015258789,43.52000045776367,42.84000015258789,378200,42.84000015258789,2.015873022940097
34,2010-05-25,43.209999084472656,41.22000122070313,41.81999969482422,43.04999923706055,614700,43.04999923706055,1.9951219723996678
35,2010-05-26,44.16999816894531,42.72000122070313,43.099998474121094,43.36999893188477,451400,43.36999893188477,1.9926216347082044
36,2010-05-27,44.66999816894531,43.93000030517578,44.18000030517578,44.65999984741211,305500,44.65999984741211,1.9711150712061165
37,2010-05-28,44.58000183105469,43.54999923706055,44.47000122070313,43.72999954223633,379800,43.72999954223633,2.0212668720537614
38,2010-06-01,44.25,43.099998474121094,43.61000061035156,43.40999984741211,403000,43.40999984741211,2.0073715663660225
39,2010-06-02,44.15999984741211,43.27999877929688,43.75,44.15999984741211,634200,44.15999984741211,1.9830163042891416
40,2010-06-03,44.31999969482422,43.59000015258789,44.0,44.08000183105469,811500,44.08000183105469,2.001814836956315
41,2010-06-04,43.959999084472656,42.61000061035156,43.16999816894531,42.810001373291016,395500,42.810001373291016,2.029665975637086
42,2010-06-07,43.290000915527344,41.72000122070313,42.790000915527344,41.84000015258789,241000,41.84000015258789,2.0231835854963096
43,2010-06-08,42.66999816894531,40.900001525878906,41.959999084472656,41.459999084472656,274500,41.459999084472656,2.0091654866499393
44,2010-06-09,42.61999893188477,41.70000076293945,41.79999923706055,41.93000030517578,304600,41.93000030517578,1.988790812848024
45,2010-06-10,43.08000183105469,42.25,42.400001525878906,43.0099983215332,290400,43.0099983215332,1.9748896057078729
46,2010-06-11,43.45000076293945,42.34000015258789,42.47000122070313,43.34000015258789,273000,43.34000015258789,1.9923857445802298
47,2010-06-14,43.59000015258789,42.959999084472656,43.58000183105469,43.11999893188477,464000,43.11999893188477,2.00510206925215
48,2010-06-15,43.61999893188477,43.18999862670898,43.34000015258789,43.599998474121094,433600,43.599998474121094,1.98899083580195
49,2010-06-16,44.11000061035156,43.09000015258789,43.2599983215332,43.84000015258789,659400,43.84000015258789,1.9945255091781147
50,2010-06-17,44.15999984741211,43.36000061035156,43.83000183105469,43.93000030517578,337500,43.93000030517578,1.9979512826778358
51,2010-06-18,44.34000015258789,43.72000122070313,43.86999893188477,43.83000183105469,391700,43.83000183105469,2.0022815074137243
52,2010-06-21,44.40999984741211,43.43000030517578,44.33000183105469,43.63999938964844,465400,43.63999938964844,2.004353859854804
53,2010-06-22,44.27000045776367,43.38000106811523,43.81999969482422,43.38999938964844,494400,43.38999938964844,2.005761696324422
54,2010-06-23,43.810001373291016,42.900001525878906,43.4900016784668,43.15999984741211,439800,43.15999984741211,2.0053289977536948
55,2010-06-24,43.349998474121094,42.65999984741211,42.90999984741211,42.72000122070313,433900,42.72000122070313,2.010299593027533
56,2010-06-25,43.310001373291016,42.290000915527344,42.70000076293945,43.20000076293945,393500,43.20000076293945,1.9888888996814993
57,2010-06-28,43.97000122070313,42.810001373291016,43.04999923706055,43.47999954223633,480100,43.47999954223633,1.993560285596947
58,2010-06-29,43.099998474121094,40.9900016784668,43.040000915527344,41.22000122070313,553600,41.22000122070313,2.0548277111743043
59,2010-06-30,41.56999969482422,40.4900016784668,41.209999084472656,40.56999969482422,380000,40.56999969482422,2.0160217286361437
60,2010-07-01,40.88999938964844,39.59000015258789,40.81999969482422,40.099998474121094,442700,40.099998474121094,2.011720729141834
61,2010-07-02,40.650001525878906,39.88000106811523,40.18999862670898,40.31999969482422,304700,40.31999969482422,1.994543620476977
62,2010-07-06,41.400001525878906,40.43000030517578,40.7599983215332,40.810001373291016,626400,40.810001373291016,1.9879930982117662
63,2010-07-07,41.58000183105469,40.65999984741211,40.97000122070313,41.54999923706055,576600,41.54999923706055,1.9821901834571036
64,2010-07-08,42.22000122070313,41.61000061035156,41.900001525878906,41.95000076293945,575300,41.95000076293945,1.990464802893823
65,2010-07-09,42.5099983215332,41.790000915527344,41.790000915527344,42.150001525878906,197900,42.150001525878906,1.9952550235895803
66,2010-07-12,42.38999938964844,41.29999923706055,41.90999984741211,42.310001373291016,351000,42.310001373291016,1.9962183918170915
67,2010-07-13,43.7400016784668,42.54999923706055,42.59000015258789,43.650001525878906,405000,43.650001525878906,1.9693012576003361
68,2010-07-14,44.099998474121094,43.52000045776367,43.59000015258789,43.900001525878906,276200,43.900001525878906,1.9943052393778933
69,2010-07-15,43.95000076293945,43.11999893188477,43.790000915527344,43.5099983215332,191700,43.5099983215332,2.008963530668598
70,2010-07-16,43.5099983215332,42.0099983215332,43.20000076293945,42.08000183105469,196300,42.08000183105469,2.0339828048539483
71,2010-07-19,42.43999862670898,41.790000915527344,42.13000106811523,42.34000015258789,212800,42.34000015258789,1.993859274430888
72,2010-07-20,42.52999877929688,41.459999084472656,41.84000015258789,42.47000122070313,421500,42.47000122070313,1.9969389907139472
73,2010-07-21,42.900001525878906,42.13000106811523,42.68999862670898,42.29999923706055,226600,42.29999923706055,2.004018959496662
74,2010-07-22,43.849998474121094,42.790000915527344,42.790000915527344,43.7400016784668,223400,43.7400016784668,1.9670781347474167
75,2010-07-23,45.04999923706055,43.560001373291016,43.560001373291016,45.040000915527344,373400,45.040000915527344,1.9711367848437948
76,2010-07-26,45.56999969482422,44.63000106811523,45.04999923706055,45.54999923706055,259400,45.54999923706055,1.9888035492848426
77,2010-07-27,45.93999862670898,45.4000015258789,45.68000030517578,45.56000137329102,364400,45.56000137329102,1.9997804623369404
78,2010-07-28,45.79999923706055,44.84000015258789,45.63999938964844,45.02000045776367,200700,45.02000045776367,2.0119946892500358
79,2010-07-29,45.52999877929688,44.209999084472656,45.18000030517578,44.2599983215332,345400,44.2599983215332,2.017171309648711
80,2010-07-30,45.09000015258789,43.209999084472656,43.72000122070313,44.95000076293945,379700,44.95000076293945,1.9846495566252549
81,2010-08-02,45.93000030517578,45.27000045776367,45.52000045776367,45.91999816894531,285700,45.91999816894531,1.978876362267326
82,2010-08-03,45.95000076293945,45.08000183105469,45.66999816894531,45.599998474121094,219600,45.599998474121094,2.0070175374020205
83,2010-08-04,46.65999984741211,45.6500015258789,45.77000045776367,46.58000183105469,330400,46.58000183105469,1.9789608561955825
84,2010-08-05,44.86999893188477,43.18000030517578,44.0099983215332,43.959999084472656,814300,43.959999084472656,2.0595996997531207
85,2010-08-06,44.29999923706055,43.38000106811523,43.68000030517578,44.209999084472656,304100,44.209999084472656,1.994345170658739
86,2010-08-09,44.58000183105469,43.86999893188477,44.58000183105469,44.099998474121094,288300,44.099998474121094,2.0024943449922366
87,2010-08-10,44.09000015258789,43.27000045776367,43.59000015258789,43.68000030517578,167600,43.68000030517578,2.0096153426284555
88,2010-08-11,43.13000106811523,42.47000122070313,43.040000915527344,42.650001525878906,330000,42.650001525878906,2.0241500291312278
89,2010-08-12,42.20000076293945,41.540000915527344,42.20000076293945,41.66999816894531,288000,41.66999816894531,2.0235182001439096
90,2010-08-13,41.72000122070313,40.86000061035156,41.560001373291016,40.90999984741211,431400,40.90999984741211,2.0185773239884597
91,2010-08-16,41.27000045776367,40.54999923706055,40.75,40.86999893188477,282500,40.86999893188477,2.000978735418956
92,2010-08-17,42.209999084472656,41.18999862670898,41.290000915527344,41.84000015258789,309800,41.84000015258789,1.9768164145036904
93,2010-08-18,42.36999893188477,41.27000045776367,41.709999084472656,42.18999862670898,257600,42.18999862670898,1.9917042312037547
94,2010-08-19,42.33000183105469,41.54999923706055,41.93000030517578,41.599998474121094,219600,41.599998474121094,2.0141826964958884
95,2010-08-20,42.02999877929688,41.31999969482422,41.36999893188477,41.97999954223633,213100,41.97999954223633,1.99094804496763
96,2010-08-23,42.27999877929688,40.47000122070313,42.13999938964844,40.47999954223633,513300,40.47999954223633,2.0370553363874158
97,2010-08-24,40.61999893188477,39.84000015258789,40.0099983215332,40.040000915527344,338000,40.040000915527344,2.010988976439767
98,2010-08-25,40.34000015258789,38.88000106811523,39.81999969482422,40.18999862670898,558900,40.18999862670898,1.996267785113037
99,2010-08-26,40.47000122070313,39.56999969482422,40.29999923706055,39.7599983215332,423700,39.7599983215332,2.0108148974680136
100,2010-08-27,40.31999969482422,39.31999969482422,40.060001373291016,40.13999938964844,387400,40.13999938964844,1.9905331072771957
101,2010-08-30,40.060001373291016,39.08000183105469,40.060001373291016,39.36999893188477,415900,39.36999893188477,2.0195580512739117
102,2010-08-31,39.43000030517578,38.68999862670898,39.36999893188477,38.77999877929688,800500,38.77999877929688,2.0152140322630148
103,2010-09-01,40.43000030517578,39.02999877929688,39.31999969482422,40.31999969482422,550000,40.31999969482422,1.9618055325599362
104,2010-09-02,40.25,39.68000030517578,40.06999969482422,40.0099983215332,530500,40.0099983215332,2.0077480976329904
105,2010-09-03,41.22999954223633,40.209999084472656,40.349998474121094,40.65999984741211,286400,40.65999984741211,1.9840137351618736
106,2010-09-07,40.88999938964844,40.5,40.52000045776367,40.58000183105469,237200,40.58000183105469,2.001971365518673
107,2010-09-08,41.04999923706055,40.36000061035156,40.61999893188477,40.56999969482422,221600,40.56999969482422,2.000246540209655
108,2010-09-09,41.400001525878906,40.209999084472656,41.06999969482422,40.5,376500,40.5,2.0017283875265237
109,2010-09-10,40.93000030517578,40.34000015258789,40.5,40.86999893188477,265900,40.86999893188477,1.9909469307180205
110,2010-09-13,42.290000915527344,41.209999084472656,41.290000915527344,42.2400016784668,409100,42.2400016784668,1.9675662241443415
